person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cb_person_codes,x_test_indices,y_test,y_pred
21,68004,MORTGAGE,5.0,DEBTCONSOLIDATION,16000,11.26,0,0.24,N,3,1,16106,0,0
22,23000,RENT,6.0,MEDICAL,4850,14.27,0,0.21,Y,3,0,16107,0,0
23,90000,RENT,4.0,DEBTCONSOLIDATION,13000,12.73,0,0.14,N,2,1,16109,0,0
26,140000,MORTGAGE,10.0,VENTURE,24250,12.53,0,0.17,N,4,1,16112,0,0
23,28000,OWN,1.0,EDUCATION,7500,10.99,0,0.27,N,4,1,16113,0,0
21,68000,RENT,3.0,MEDICAL,3000,11.78,0,0.04,Y,4,0,16123,0,0
25,100000,MORTGAGE,9.0,EDUCATION,12000,8.94,0,0.12,N,4,1,16125,0,0
23,30000,MORTGAGE,4.0,MEDICAL,4000,16.32,1,0.13,N,2,1,16133,1,1
22,69528,RENT,6.0,VENTURE,6000,12.99,0,0.09,N,3,1,16135,0,0
25,34000,MORTGAGE,9.0,MEDICAL,2000,7.66,1,0.06,N,4,1,16140,1,1
25,22000,OWN,0.0,PERSONAL,7500,10.99,0,0.34,N,3,1,16144,0,0
25,68000,RENT,1.0,EDUCATION,10000,14.26,0,0.15,Y,2,0,16152,0,0
24,98000,MORTGAGE,0.0,DEBTCONSOLIDATION,13200,15.28,1,0.13,Y,3,0,16158,1,1
26,53826,MORTGAGE,10.0,HOMEIMPROVEMENT,8500,14.79,1,0.16,N,2,1,16162,1,1
24,96000,RENT,6.0,VENTURE,7000,9.91,0,0.07,N,3,1,16166,0,0
23,40000,RENT,1.0,VENTURE,15000,11.71,1,0.38,N,3,1,16169,1,1
23,70000,MORTGAGE,5.0,PERSONAL,20000,12.21,0,0.29,N,2,1,16170,0,0
23,100000,MORTGAGE,7.0,PERSONAL,10000,10.59,0,0.1,N,4,1,16171,0,0
24,85000,MORTGAGE,2.0,EDUCATION,7500,13.99,0,0.09,Y,4,0,16174,0,0
22,36000,RENT,1.0,EDUCATION,5000,12.68,1,0.14,N,4,1,16176,1,0
26,31836,RENT,1.0,EDUCATION,6400,14.35,0,0.2,N,4,1,16179,0,0
24,95000,MORTGAGE,7.0,DEBTCONSOLIDATION,15000,12.69,0,0.16,N,3,1,16188,0,0
22,72000,OWN,1.0,VENTURE,15000,10.25,0,0.21,N,4,1,16197,0,0
25,75600,MORTGAGE,2.0,DEBTCONSOLIDATION,14500,9.63,0,0.19,N,3,1,16201,0,0
23,60000,MORTGAGE,8.0,DEBTCONSOLIDATION,10000,10.99,0,0.17,N,3,1,16213,0,0
26,60000,RENT,0.0,VENTURE,5000,7.14,0,0.08,N,2,1,16228,0,0
23,22800,RENT,5.0,DEBTCONSOLIDATION,1775,6.99,0,0.08,N,2,1,16247,0,0
24,44000,MORTGAGE,2.0,DEBTCONSOLIDATION,25000,15.58,1,0.57,Y,3,0,16250,1,1
23,33195,RENT,5.0,MEDICAL,1800,11.99,0,0.05,N,3,1,16253,0,0
23,74800,RENT,1.0,MEDICAL,20000,17.04,1,0.23,Y,3,0,16256,1,1
23,91000,MORTGAGE,3.0,EDUCATION,12000,10.99,0,0.13,N,4,1,16266,0,0
23,106000,MORTGAGE,7.0,EDUCATION,10000,7.14,0,0.09,N,3,1,16274,0,0
25,40000,RENT,1.0,VENTURE,6500,11.89,0,0.16,N,3,1,16284,0,0
22,24000,OWN,4.0,PERSONAL,4750,10.99,0,0.2,Y,3,0,16286,0,0
25,49000,RENT,1.0,PERSONAL,12000,13.49,1,0.24,N,4,1,16290,1,1
26,32500,MORTGAGE,8.0,DEBTCONSOLIDATION,3000,13.22,0,0.09,Y,3,0,16293,0,0
22,75000,RENT,2.0,DEBTCONSOLIDATION,21000,10.0,0,0.28,N,4,1,16297,0,0
25,70000,RENT,8.0,VENTURE,15000,14.42,0,0.21,Y,2,0,16307,0,0
24,62900,RENT,1.0,MEDICAL,16800,15.65,1,0.23,N,4,1,16311,1,1
24,47000,MORTGAGE,3.0,MEDICAL,12000,12.21,0,0.26,N,3,1,16313,0,0
25,27096,RENT,7.0,EDUCATION,5000,7.9,1,0.18,N,3,1,16315,1,0
23,72000,RENT,4.0,DEBTCONSOLIDATION,10000,13.85,0,0.14,N,3,1,16316,0,0
23,40000,MORTGAGE,7.0,DEBTCONSOLIDATION,6000,14.79,0,0.15,Y,3,0,16332,0,0
24,121000,RENT,8.0,PERSONAL,20000,8.9,0,0.17,N,4,1,16339,0,0
24,145000,MORTGAGE,0.0,PERSONAL,7000,10.99,0,0.05,N,2,1,16341,0,0
26,83004,RENT,7.0,VENTURE,5450,7.9,0,0.07,N,3,1,16344,0,0
25,51000,MORTGAGE,6.0,EDUCATION,16750,16.4,0,0.33,N,3,1,16345,0,0
25,109000,MORTGAGE,9.0,DEBTCONSOLIDATION,14000,9.63,0,0.13,N,2,1,16348,0,0
24,65000,RENT,1.0,MEDICAL,6400,9.99,0,0.1,N,3,1,16355,0,0
23,70550,RENT,0.0,MEDICAL,14000,17.51,1,0.17,Y,2,0,16357,1,1
26,63000,MORTGAGE,10.0,HOMEIMPROVEMENT,3500,7.68,0,0.06,N,4,1,16358,0,0
24,28800,RENT,2.0,MEDICAL,8875,10.99,1,0.31,N,4,1,16368,1,1
22,28880,MORTGAGE,4.0,MEDICAL,2000,8.59,0,0.07,N,4,1,16372,0,0
24,95000,RENT,5.0,VENTURE,14000,10.99,0,0.15,N,4,1,16380,0,0
23,70000,RENT,1.0,VENTURE,3500,5.42,0,0.05,N,2,1,16381,0,0
22,63000,RENT,2.0,VENTURE,5000,7.74,0,0.08,N,4,1,16391,0,0
25,80004,RENT,5.0,HOMEIMPROVEMENT,10000,9.62,0,0.12,N,4,1,16392,0,0
22,69600,RENT,6.0,DEBTCONSOLIDATION,1350,12.68,0,0.02,Y,3,0,16397,0,0
22,20000,RENT,2.0,PERSONAL,4000,9.45,0,0.2,N,3,1,16398,0,0
24,52800,RENT,1.0,DEBTCONSOLIDATION,8000,12.87,0,0.15,N,4,1,16404,0,0
22,41838,RENT,0.0,PERSONAL,6600,16.89,1,0.16,N,3,1,16408,1,1
22,50000,RENT,1.0,EDUCATION,11000,10.99,0,0.22,N,3,1,16409,0,0
24,24000,RENT,2.0,EDUCATION,3500,15.65,1,0.15,Y,4,0,16419,1,1
26,126000,MORTGAGE,4.0,DEBTCONSOLIDATION,7500,13.92,0,0.06,N,2,1,16424,0,0
25,65000,OWN,9.0,HOMEIMPROVEMENT,7000,11.66,0,0.11,Y,3,0,16425,0,0
22,183000,MORTGAGE,3.0,EDUCATION,1000,10.99,0,0.01,N,2,1,16429,0,0
22,35000,MORTGAGE,6.0,DEBTCONSOLIDATION,8000,5.79,0,0.23,N,3,1,16430,0,0
24,85000,MORTGAGE,1.0,PERSONAL,4400,7.4,0,0.05,N,3,1,16437,0,0
23,38000,RENT,7.0,PERSONAL,12000,11.71,1,0.32,N,4,1,16454,1,1
23,40000,RENT,6.0,EDUCATION,15000,11.71,1,0.38,N,3,1,16463,1,1
23,43000,RENT,1.0,DEBTCONSOLIDATION,3000,8.49,0,0.07,N,3,1,16466,0,0
23,115000,RENT,2.0,EDUCATION,35000,7.9,0,0.3,N,4,1,16468,0,0
23,24000,RENT,4.0,EDUCATION,12250,13.16,1,0.51,N,3,1,16470,1,1
25,24000,OWN,7.0,HOMEIMPROVEMENT,6000,5.42,0,0.25,N,4,1,16492,0,0
25,30000,RENT,4.0,MEDICAL,5000,11.86,0,0.17,N,4,1,16495,0,0
23,170000,RENT,7.0,PERSONAL,12000,11.11,0,0.07,N,2,1,16497,0,0
23,78000,RENT,7.0,MEDICAL,8100,7.29,0,0.1,N,2,1,16501,0,0
22,31200,RENT,5.0,DEBTCONSOLIDATION,10000,12.73,1,0.32,Y,2,0,16510,1,1
25,107000,MORTGAGE,1.0,EDUCATION,1000,7.4,0,0.01,N,4,1,16511,0,0
22,45630,RENT,0.0,VENTURE,2500,18.64,1,0.05,Y,4,0,16522,1,1
24,49000,RENT,8.0,EDUCATION,7000,7.49,1,0.14,N,4,1,16539,1,1
24,54100,RENT,5.0,VENTURE,4500,7.14,0,0.08,N,2,1,16540,0,0
24,24000,RENT,1.0,MEDICAL,8500,7.9,1,0.35,N,2,1,16541,1,1
21,55000,RENT,5.0,MEDICAL,12000,10.62,0,0.22,N,2,1,16542,0,0
22,50000,MORTGAGE,0.0,EDUCATION,12800,5.79,0,0.26,N,3,1,16545,0,0
23,46776,OWN,7.0,VENTURE,15000,13.24,0,0.32,N,3,1,16549,0,0
23,17688,RENT,0.0,DEBTCONSOLIDATION,1700,11.11,0,0.1,N,3,1,16563,0,0
22,57500,RENT,1.0,VENTURE,9100,11.49,0,0.16,N,3,1,16577,0,0
26,110000,RENT,3.0,HOMEIMPROVEMENT,25000,10.99,0,0.23,Y,2,0,16580,0,0
22,50000,MORTGAGE,6.0,EDUCATION,8000,11.12,0,0.16,N,4,1,16581,0,0
23,24091,MORTGAGE,5.0,MEDICAL,3500,12.99,0,0.15,Y,2,0,16591,0,0
23,33000,RENT,7.0,MEDICAL,5500,14.54,1,0.17,N,2,1,16594,1,1
23,95004,RENT,2.0,PERSONAL,5000,9.63,0,0.05,N,4,1,16599,0,0
26,51000,RENT,10.0,PERSONAL,5000,12.42,1,0.1,N,2,1,16601,1,1
24,30500,RENT,2.0,PERSONAL,6800,21.74,1,0.22,Y,4,0,16604,1,1
25,90000,MORTGAGE,7.0,DEBTCONSOLIDATION,6000,7.14,0,0.07,N,3,1,16610,0,0
22,105000,MORTGAGE,6.0,DEBTCONSOLIDATION,12800,11.83,0,0.12,N,3,1,16612,0,0
25,60000,RENT,2.0,EDUCATION,20000,10.99,1,0.33,N,4,1,16613,1,1
22,46000,MORTGAGE,6.0,PERSONAL,4000,10.37,0,0.09,N,2,1,16617,0,0
23,90000,MORTGAGE,7.0,PERSONAL,15000,15.31,0,0.17,Y,4,0,16618,0,0
26,35000,RENT,2.0,DEBTCONSOLIDATION,2500,8.9,0,0.07,N,2,1,16625,0,0
22,48000,RENT,7.0,EDUCATION,5000,6.99,0,0.1,N,2,1,16629,0,0
24,73399,RENT,0.0,EDUCATION,27000,10.99,1,0.37,N,2,1,16649,1,1
23,57744,MORTGAGE,7.0,VENTURE,2500,10.37,0,0.04,N,4,1,16657,0,0
23,69000,RENT,7.0,DEBTCONSOLIDATION,4800,10.75,0,0.07,N,2,1,16658,0,0
23,42000,MORTGAGE,1.0,PERSONAL,5750,13.57,0,0.14,N,2,1,16666,0,0
26,75531,RENT,3.0,PERSONAL,15000,16.49,0,0.2,N,2,1,16674,0,0
24,79000,RENT,0.0,MEDICAL,8000,11.49,0,0.1,N,4,1,16680,0,0
25,48996,MORTGAGE,8.0,MEDICAL,5000,9.88,1,0.1,N,2,1,16690,1,0
23,52692,RENT,4.0,MEDICAL,3500,12.23,0,0.07,Y,4,0,16701,0,0
24,51000,RENT,6.0,MEDICAL,15000,11.12,0,0.29,N,2,1,16703,0,0
25,59004,RENT,1.0,HOMEIMPROVEMENT,20000,14.84,1,0.34,N,4,1,16714,1,1
25,80000,MORTGAGE,9.0,VENTURE,12000,7.88,0,0.15,N,3,1,16718,0,0
21,41000,RENT,5.0,VENTURE,7000,5.79,0,0.17,N,2,1,16721,0,0
25,200000,OWN,0.0,VENTURE,24000,12.18,0,0.12,N,2,1,16723,0,0
24,62000,RENT,4.0,HOMEIMPROVEMENT,2000,13.49,0,0.03,Y,3,0,16726,0,0
22,100000,RENT,3.0,VENTURE,10000,10.65,0,0.1,N,2,1,16729,0,0
23,75000,MORTGAGE,0.0,DEBTCONSOLIDATION,9500,10.99,0,0.13,Y,3,0,16731,0,0
25,36000,MORTGAGE,2.0,MEDICAL,13750,13.22,1,0.38,Y,3,0,16732,1,0
26,80400,RENT,6.0,MEDICAL,7000,10.65,0,0.09,N,2,1,16739,0,0
21,18000,RENT,3.0,DEBTCONSOLIDATION,1500,12.87,0,0.08,Y,4,0,16742,0,0
24,33600,RENT,5.0,PERSONAL,4450,11.49,0,0.13,N,4,1,16745,0,0
24,136000,MORTGAGE,9.0,DEBTCONSOLIDATION,25000,19.13,1,0.18,N,3,1,16749,1,1
23,92000,RENT,0.0,EDUCATION,6500,8.0,0,0.07,N,3,1,16750,0,0
22,77000,MORTGAGE,6.0,VENTURE,12400,7.51,0,0.16,N,2,1,16751,0,0
26,28800,RENT,10.0,MEDICAL,15000,10.0,1,0.52,N,3,1,16752,1,1
25,75000,RENT,0.0,DEBTCONSOLIDATION,20000,10.38,0,0.27,N,2,1,16754,0,0
22,44000,RENT,3.0,HOMEIMPROVEMENT,3600,13.43,1,0.08,Y,3,0,16758,1,1
26,96050,MORTGAGE,3.0,MEDICAL,24000,15.28,1,0.21,Y,2,0,16759,1,1
22,30000,MORTGAGE,2.0,DEBTCONSOLIDATION,13250,10.99,0,0.44,N,4,1,16764,0,0
22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,17500,7.88,0,0.29,N,2,1,16794,0,0
24,48000,OWN,5.0,VENTURE,4400,5.99,0,0.09,N,4,1,16796,0,0
23,23760,RENT,2.0,PERSONAL,2800,10.99,0,0.12,N,4,1,16808,0,0
23,61000,RENT,3.0,EDUCATION,2500,7.49,0,0.04,N,3,1,16810,0,0
21,56000,RENT,5.0,HOMEIMPROVEMENT,15000,16.0,1,0.27,Y,4,0,16811,1,1
23,115275,RENT,7.0,EDUCATION,7500,11.28,0,0.07,Y,4,0,16814,0,0
25,50000,MORTGAGE,9.0,DEBTCONSOLIDATION,18000,7.88,0,0.36,N,4,1,16817,0,0
25,38000,RENT,9.0,EDUCATION,4800,11.71,0,0.13,N,3,1,16826,0,0
25,88000,MORTGAGE,7.0,PERSONAL,11000,11.14,0,0.13,N,2,1,16828,0,0
25,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,3000,5.99,0,0.05,N,4,1,16830,0,0
24,65000,RENT,5.0,MEDICAL,12000,8.9,0,0.18,N,3,1,16839,0,0
21,70553,MORTGAGE,2.0,MEDICAL,10000,15.28,1,0.12,N,3,1,16840,1,1
24,106000,RENT,6.0,HOMEIMPROVEMENT,13000,12.69,1,0.12,N,4,1,16849,1,0
21,37423,RENT,5.0,MEDICAL,2800,7.88,0,0.07,N,4,1,16854,0,0
24,48000,MORTGAGE,2.0,VENTURE,5500,11.36,0,0.11,N,3,1,16861,0,0
23,38000,RENT,0.0,EDUCATION,7500,7.88,0,0.2,N,3,1,16864,0,0
21,36000,RENT,1.0,MEDICAL,4500,17.27,1,0.13,N,4,1,16895,1,1
23,112800,MORTGAGE,3.0,EDUCATION,35000,10.99,0,0.31,N,2,1,16900,0,0
24,80000,MORTGAGE,8.0,PERSONAL,9000,10.99,0,0.11,N,2,1,16904,0,0
22,66000,MORTGAGE,6.0,VENTURE,10000,11.49,0,0.15,N,4,1,16912,0,0
23,30000,RENT,0.0,EDUCATION,8400,14.65,0,0.28,N,3,1,16916,0,0
23,95000,RENT,4.0,EDUCATION,10000,10.99,0,0.11,N,4,1,16922,0,0
26,37000,RENT,0.0,PERSONAL,14000,9.88,1,0.38,N,2,1,16929,1,1
25,56204,RENT,3.0,MEDICAL,12000,14.11,1,0.21,Y,2,0,16941,1,1
22,70000,MORTGAGE,3.0,VENTURE,14400,11.71,0,0.21,N,4,1,16948,0,0
24,70000,RENT,0.0,MEDICAL,10000,7.29,0,0.14,N,3,1,16966,0,0
22,39000,OWN,6.0,MEDICAL,1000,10.99,0,0.03,N,2,1,16969,0,0
23,80400,RENT,4.0,EDUCATION,9000,7.51,0,0.11,N,4,1,16971,0,0
26,51600,RENT,1.0,EDUCATION,5000,8.94,1,0.1,N,2,1,16974,1,0
25,60000,MORTGAGE,2.0,PERSONAL,6900,9.99,0,0.12,N,2,1,16976,0,0
26,103000,MORTGAGE,10.0,EDUCATION,5000,14.96,0,0.05,N,4,1,16989,0,0
23,54000,RENT,7.0,VENTURE,15550,11.71,0,0.29,N,4,1,16992,0,0
25,42000,RENT,1.0,DEBTCONSOLIDATION,6000,10.99,0,0.14,N,2,1,16993,0,0
26,51000,MORTGAGE,10.0,DEBTCONSOLIDATION,13000,15.33,1,0.25,Y,2,0,17002,1,1
22,40000,RENT,2.0,DEBTCONSOLIDATION,4000,10.99,0,0.1,N,3,1,17009,0,0
22,44004,RENT,2.0,DEBTCONSOLIDATION,5000,8.9,0,0.11,N,3,1,17012,0,0
26,59000,RENT,3.0,EDUCATION,20000,10.99,1,0.34,N,2,1,17016,1,1
22,64000,RENT,5.0,DEBTCONSOLIDATION,6600,8.9,0,0.1,N,4,1,17020,0,0
25,100000,MORTGAGE,9.0,PERSONAL,17600,10.59,0,0.18,N,3,1,17023,0,0
26,80000,MORTGAGE,0.0,VENTURE,6300,5.79,0,0.08,N,4,1,17024,0,0
24,55680,MORTGAGE,4.0,PERSONAL,7875,10.65,0,0.14,N,3,1,17026,0,0
22,59000,RENT,2.0,DEBTCONSOLIDATION,11000,10.74,0,0.19,N,3,1,17036,0,0
23,32388,MORTGAGE,0.0,VENTURE,6000,10.71,0,0.19,N,4,1,17037,0,0
22,36600,MORTGAGE,2.0,VENTURE,9950,7.29,0,0.27,N,3,1,17039,0,0
23,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,7000,8.59,0,0.07,N,4,1,17041,0,0
26,24500,RENT,4.0,EDUCATION,8875,10.0,1,0.36,N,3,1,17047,1,1
25,174000,MORTGAGE,2.0,EDUCATION,8800,14.27,0,0.05,N,4,1,17049,0,0
26,72600,MORTGAGE,3.0,VENTURE,4500,7.74,0,0.06,N,3,1,17050,0,0
26,75000,RENT,5.0,PERSONAL,20000,6.91,0,0.27,N,2,1,17051,0,0
25,42000,RENT,2.0,VENTURE,2000,9.25,0,0.05,N,3,1,17052,0,0
22,89250,MORTGAGE,6.0,MEDICAL,7500,13.24,1,0.07,Y,2,0,17053,1,0
21,12000,RENT,0.0,PERSONAL,2200,10.99,1,0.18,N,4,1,17054,1,1
23,100000,MORTGAGE,7.0,VENTURE,25000,11.71,0,0.25,N,4,1,17066,0,0
21,23000,MORTGAGE,2.0,DEBTCONSOLIDATION,7000,8.9,0,0.3,N,4,1,17079,0,0
24,30000,RENT,6.0,DEBTCONSOLIDATION,6000,7.51,0,0.2,N,3,1,17080,0,0
21,18000,RENT,0.0,DEBTCONSOLIDATION,3000,7.9,1,0.17,N,2,1,17082,1,1
25,35000,OWN,9.0,VENTURE,4000,13.11,0,0.11,N,4,1,17095,0,0
22,89000,MORTGAGE,6.0,VENTURE,16000,13.22,0,0.18,N,2,1,17113,0,0
22,50000,OWN,3.0,VENTURE,6000,8.94,0,0.12,N,4,1,17117,0,0
24,89772,RENT,8.0,DEBTCONSOLIDATION,6000,13.92,0,0.07,Y,3,0,17121,0,0
21,39900,RENT,0.0,EDUCATION,12000,7.9,0,0.3,N,4,1,17134,0,0
25,30000,RENT,2.0,MEDICAL,2000,10.38,0,0.07,N,3,1,17135,0,0
25,96000,RENT,3.0,DEBTCONSOLIDATION,12000,11.99,0,0.13,N,3,1,17136,0,0
25,80004,RENT,9.0,VENTURE,20000,14.26,0,0.25,N,2,1,17150,0,0
21,47500,RENT,2.0,EDUCATION,7500,10.99,0,0.16,N,3,1,17161,0,0
23,58000,RENT,4.0,EDUCATION,8000,10.37,0,0.14,N,2,1,17162,0,0
22,41604,OWN,1.0,EDUCATION,14400,10.99,0,0.35,N,4,1,17164,0,0
23,78000,RENT,7.0,MEDICAL,20000,10.99,0,0.26,N,4,1,17168,0,0
23,33359,RENT,2.0,MEDICAL,9000,10.99,1,0.27,N,4,1,17172,1,1
26,55000,RENT,1.0,DEBTCONSOLIDATION,3200,8.49,0,0.06,N,2,1,17173,0,0
22,61000,RENT,3.0,MEDICAL,5000,9.99,0,0.08,N,2,1,17176,0,0
26,27983,MORTGAGE,7.0,VENTURE,6000,7.88,0,0.21,N,3,1,17179,0,0
23,85500,RENT,1.0,DEBTCONSOLIDATION,17000,13.11,0,0.2,Y,3,0,17180,0,0
23,43500,RENT,0.0,PERSONAL,10450,13.57,0,0.24,N,3,1,17183,0,0
22,74000,MORTGAGE,6.0,MEDICAL,2500,6.62,0,0.03,N,3,1,17185,0,0
22,48000,RENT,1.0,EDUCATION,7200,9.62,0,0.15,N,3,1,17190,0,0
21,22200,RENT,2.0,DEBTCONSOLIDATION,2500,16.29,1,0.11,Y,2,0,17193,1,1
22,33300,MORTGAGE,5.0,DEBTCONSOLIDATION,5325,14.59,1,0.16,N,4,1,17196,1,1
23,45000,RENT,7.0,EDUCATION,6000,11.49,0,0.13,N,3,1,17201,0,0
24,65000,MORTGAGE,5.0,PERSONAL,9600,11.99,0,0.15,N,3,1,17202,0,0
26,69000,MORTGAGE,10.0,DEBTCONSOLIDATION,6200,15.99,1,0.09,Y,3,0,17203,1,1
24,42000,MORTGAGE,2.0,HOMEIMPROVEMENT,7000,8.59,0,0.17,N,3,1,17210,0,0
25,34000,MORTGAGE,2.0,MEDICAL,15450,11.22,1,0.45,Y,4,0,17212,1,1
24,67000,MORTGAGE,2.0,HOMEIMPROVEMENT,12150,10.37,0,0.18,N,3,1,17220,0,0
23,43200,RENT,2.0,EDUCATION,9100,13.24,1,0.21,N,3,1,17222,1,0
22,50663,RENT,0.0,EDUCATION,7500,13.22,0,0.15,N,2,1,17224,0,0
21,15600,RENT,0.0,MEDICAL,2800,7.4,1,0.18,N,4,1,17237,1,1
21,26000,RENT,2.0,EDUCATION,7750,16.7,1,0.3,N,3,1,17240,1,1
23,99996,MORTGAGE,2.0,EDUCATION,4800,11.49,0,0.05,N,4,1,17244,0,0
22,25000,OWN,1.0,EDUCATION,11100,9.63,0,0.44,N,3,1,17248,0,0
25,93000,RENT,3.0,HOMEIMPROVEMENT,12000,10.99,0,0.13,N,3,1,17249,0,0
25,62500,RENT,2.0,DEBTCONSOLIDATION,12000,16.77,1,0.19,N,4,1,17252,1,1
21,72500,RENT,3.0,EDUCATION,14000,13.49,0,0.19,Y,3,0,17267,0,0
25,57000,RENT,0.0,PERSONAL,15000,13.85,0,0.26,Y,2,0,17271,0,0
24,93000,MORTGAGE,5.0,DEBTCONSOLIDATION,12000,16.29,1,0.13,Y,3,0,17281,1,1
23,66000,RENT,7.0,MEDICAL,5000,10.39,0,0.08,N,4,1,17287,0,0
26,92500,RENT,3.0,DEBTCONSOLIDATION,12000,11.71,0,0.13,N,4,1,17289,0,0
26,34000,RENT,5.0,VENTURE,7500,7.9,0,0.22,N,4,1,17295,0,0
25,77000,MORTGAGE,9.0,DEBTCONSOLIDATION,3000,7.49,0,0.04,N,4,1,17298,0,0
24,48200,RENT,3.0,VENTURE,5000,10.38,0,0.1,N,3,1,17306,0,0
24,38000,RENT,0.0,PERSONAL,12000,11.89,1,0.32,N,3,1,17309,1,1
35,648000,MORTGAGE,6.0,PERSONAL,10000,17.19,1,0.02,Y,8,0,17318,1,0
29,85000,RENT,1.0,PERSONAL,35000,11.99,1,0.41,N,8,1,17319,1,1
30,350000,OWN,3.0,PERSONAL,32000,6.62,0,0.09,N,7,1,17342,0,0
35,350000,MORTGAGE,10.0,VENTURE,35000,17.49,0,0.1,N,7,1,17345,0,0
32,348000,MORTGAGE,16.0,MEDICAL,25000,11.83,0,0.07,N,8,1,17348,0,0
34,334000,OWN,18.0,EDUCATION,18000,12.68,0,0.05,Y,10,0,17351,0,0
30,11440,OWN,3.0,MEDICAL,1750,12.73,0,0.15,Y,5,0,17353,0,0
28,73000,RENT,0.0,PERSONAL,32000,11.99,1,0.44,N,9,1,17354,1,1
27,75000,RENT,11.0,PERSONAL,30000,10.65,1,0.4,N,5,1,17362,1,1
29,244800,RENT,8.0,MEDICAL,8000,14.09,1,0.03,N,5,1,17366,1,0
29,280000,MORTGAGE,6.0,VENTURE,15000,12.99,0,0.05,N,7,1,17378,0,0
30,270000,MORTGAGE,14.0,DEBTCONSOLIDATION,21000,11.26,0,0.08,N,6,1,17385,0,0
29,260000,MORTGAGE,0.0,HOMEIMPROVEMENT,20000,10.37,0,0.08,N,9,1,17391,0,0
28,250000,MORTGAGE,3.0,PERSONAL,35000,11.71,0,0.14,N,7,1,17395,0,0
27,238000,RENT,11.0,HOMEIMPROVEMENT,12000,17.27,1,0.05,N,7,1,17396,1,0
34,12000,OWN,0.0,HOMEIMPROVEMENT,3250,10.99,1,0.27,N,5,1,17398,1,1
28,225000,MORTGAGE,1.0,VENTURE,5000,7.75,0,0.02,N,5,1,17436,0,0
28,49861,RENT,2.0,MEDICAL,25000,13.11,1,0.5,Y,7,0,17437,1,1
27,49000,RENT,11.0,DEBTCONSOLIDATION,25000,11.36,1,0.51,N,5,1,17452,1,1
34,204000,MORTGAGE,0.0,EDUCATION,16000,11.83,0,0.08,N,5,1,17455,0,0
31,204000,RENT,0.0,VENTURE,12000,9.63,0,0.06,N,9,1,17456,0,0
27,60000,RENT,11.0,VENTURE,25000,10.99,1,0.42,N,8,1,17473,1,1
35,200000,MORTGAGE,0.0,HOMEIMPROVEMENT,18000,10.99,0,0.09,N,10,1,17476,0,0
32,63235,RENT,3.0,HOMEIMPROVEMENT,25000,10.25,1,0.4,N,8,1,17479,1,1
27,200000,MORTGAGE,7.0,PERSONAL,15000,9.88,0,0.07,N,9,1,17483,0,0
32,188000,RENT,14.0,DEBTCONSOLIDATION,25000,10.62,1,0.13,N,5,1,17487,1,0
30,69000,RENT,6.0,EDUCATION,25000,14.09,1,0.36,Y,5,0,17497,1,1
32,69996,RENT,4.0,VENTURE,25000,15.95,1,0.36,Y,10,0,17498,1,1
30,72000,RENT,5.0,VENTURE,25000,16.32,1,0.35,Y,5,0,17503,1,1
29,192000,MORTGAGE,6.0,VENTURE,15000,14.27,0,0.08,Y,6,0,17510,0,0
35,14400,OWN,2.0,DEBTCONSOLIDATION,5550,10.37,1,0.39,N,8,1,17518,1,1
30,75600,RENT,0.0,PERSONAL,25000,9.99,1,0.33,N,8,1,17520,1,1
30,77000,RENT,7.0,PERSONAL,25000,10.75,1,0.32,N,8,1,17521,1,1
31,190000,MORTGAGE,15.0,MEDICAL,24000,10.99,0,0.13,N,10,1,17524,0,0
32,189996,RENT,4.0,PERSONAL,8400,9.32,0,0.04,N,8,1,17530,0,0
33,189000,MORTGAGE,5.0,DEBTCONSOLIDATION,20000,6.17,0,0.11,N,7,1,17531,0,0
27,72000,RENT,3.0,DEBTCONSOLIDATION,25000,15.95,1,0.35,Y,6,0,17534,1,1
28,186480,MORTGAGE,12.0,MEDICAL,10000,14.22,0,0.05,Y,9,0,17537,0,0
27,185232,MORTGAGE,10.0,PERSONAL,35000,10.99,0,0.19,N,8,1,17541,0,0
29,180000,MORTGAGE,2.0,PERSONAL,31000,19.42,0,0.17,Y,8,0,17552,0,0
27,180000,RENT,2.0,MEDICAL,15000,12.42,0,0.08,N,10,1,17554,0,0
31,180000,MORTGAGE,5.0,VENTURE,9000,14.27,0,0.05,Y,6,0,17555,0,0
34,180000,MORTGAGE,9.0,EDUCATION,12900,12.99,0,0.07,Y,7,0,17561,0,0
30,180000,MORTGAGE,14.0,DEBTCONSOLIDATION,20000,11.48,0,0.11,N,8,1,17571,0,0
32,90000,RENT,2.0,PERSONAL,25000,9.99,0,0.28,N,7,1,17577,0,0
34,91000,RENT,11.0,MEDICAL,25000,11.36,0,0.27,N,5,1,17581,0,0
31,15000,MORTGAGE,3.0,DEBTCONSOLIDATION,2000,16.89,1,0.13,Y,8,0,17582,1,1
29,92200,RENT,7.0,VENTURE,25000,14.96,0,0.27,N,5,1,17583,0,0
35,15000,OWN,3.0,HOMEIMPROVEMENT,3700,9.32,1,0.25,N,6,1,17596,1,1
